id	primary_name	subordinate_name_1	subordinate_name_2	number	dates	qualifier	source_id	rules_id	sort_name	authority_id
1778	Zimbabwe African National Liberation Army	NULL	NULL	NULL	NULL	NULL	237	242	Zimbabwe African National Liberation Army	nr2003040200
1779	National Mobilization Committee to End the War in Vietnam	NULL	NULL	NULL	NULL	NULL	237	242	National Mobilization Committee to End the War in Vietnam	n90698013
1780	Movimiento de Liberación Nacional (Uruguay)	NULL	NULL	NULL	NULL	NULL	237	242	Movimiento de Liberación Nacional (Uruguay)	n81033857
1781	Junta de Coordinación Revolucionaria del Cono Sur	NULL	NULL	NULL	NULL	NULL	237	242	Junta de Coordinación Revolucionaria del Cono Sur	no2010135931
1782	National Union of Hospital and Health Care Employees	NULL	NULL	NULL	NULL	NULL	237	242	National Union of Hospital and Health Care Employees	n79078575
1783	Pan-African Liberation Committee	NULL	NULL	NULL	NULL	NULL	237	242	Pan-African Liberation Committee	no2009064720
1784	Youth Against War & Fascism	NULL	NULL	NULL	NULL	NULL	237	242	Youth Against War & Fascism	nr89002196
1785	People's Anti-War Mobilization	NULL	NULL	NULL	NULL	NULL	237	242	People's Anti-War Mobilization	nr93013704
1786	Iranian Students Association of America	NULL	NULL	NULL	NULL	NULL	237	242	Iranian Students Association of America	n81138407
1787	Revolutionary Communist Youth Brigade (U.S.)	NULL	NULL	NULL	NULL	NULL	237	242	Revolutionary Communist Youth Brigade (U.S.)	n85204828
1788	Attica Defense Committee	NULL	NULL	NULL	NULL	NULL	237	242	Attica Defense Committee	no99046389
1789	Partido Socialista Puertorriqueño	NULL	NULL	NULL	NULL	NULL	237	242	Partido Socialista Puertorriqueño	n85099083
1790	Movimiento de Izquierda Revolucionaria (Chile)	NULL	NULL	NULL	NULL	NULL	237	242	Movimiento de Izquierda Revolucionaria (Chile)	n80008446
1791	San Francisco Mime Troupe	NULL	NULL	NULL	NULL	NULL	237	242	San Francisco Mime Troupe	n80086571
1793	Coalition for a Nuclear-Free Harbor (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	242	Coalition for a Nuclear-Free Harbor (New York, N.Y.)	no2013009110
1794	Professional Air Traffic Controllers Organization (Washington, D.C.)	NULL	NULL	NULL	NULL	NULL	237	242	Professional Air Traffic Controllers Organization (Washington, D.C.)	n82226522
1795	Committee of Interns and Residents (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	242	Committee of Interns and Residents (New York, N.Y.)	n84004749
1796	9 to 5, National Association of Working Women (U.S.)	NULL	NULL	NULL	NULL	NULL	237	242	9 to 5, National Association of Working Women (U.S.)	n84011638
1797	October League (M-L)	NULL	NULL	NULL	NULL	NULL	237	242	October League (M-L)	n86840250
1798	Workmen's Circle (U.S.)	NULL	NULL	NULL	NULL	NULL	237	242	Workmen's Circle (U.S.)	n00045546
1799	Union of Concerned Scientists	NULL	NULL	NULL	NULL	NULL	237	242	Union of Concerned Scientists	n50000941
1800	Black Workers Congress	NULL	NULL	NULL	NULL	NULL	237	242	Black Workers Congress	n86803178
1801	Workshop of Graphic Art (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	242	Workshop of Graphic Art (New York, N.Y.)	n2010034911
1802	Sumei Multidisciplinary Arts Center	NULL	NULL	NULL	NULL	NULL	237	242	Sumei Multidisciplinary Arts Center	no2007016653
1804	International Union of Elevator Constructors	NULL	NULL	NULL	NULL	NULL	237	241	International Union of Elevator Constructors	n84001480
1805	United States	Equal Employment Opportunity Commission	NULL	NULL	NULL	NULL	237	241	United States. Equal Employment Opportunity Commission	n79060781
1860	International Union of Operating Engineers	NULL	NULL	NULL	NULL	NULL	237	241	International Union of Operating Engineers	n83017187
1904	Sheet Metal Workers' International Association	NULL	NULL	NULL	NULL	NULL	237	242	Sheet Metal Workers' International Association	n88641631
2618	Fellowship of Reconciliation (U.S.)	NULL	NULL	NULL	NULL	NULL	237	242	Fellowship of Reconciliation (U.S.)	n87862138
2622	Coca-Cola Company	NULL	NULL	NULL	NULL	NULL	237	242	Coca-Cola Company	n80020347
2623	New York State CIO Council	NULL	NULL	NULL	NULL	NULL	237	NULL	New York State CIO Council	nr99017936
2643	Party for Socialism and Liberation (U.S)	NULL	NULL	NULL	NULL	NULL	237	242	Party for Socialism and Liberation (U.S)	no2006020852
2645	International Association of Sheet Metal, Air, Rail and Transportation Workers	NULL	NULL	NULL	NULL	NULL	237	242	International Association of Sheet Metal, Air, Rail and Transportation Workers	no2012153354
2692	New York (State)	Board of Mediation	NULL	NULL	NULL	NULL	237	NULL	New York (State). Board of Mediation	no97013622
2693	Bernard M. Baruch College	NULL	NULL	NULL	NULL	NULL	237	NULL	Bernard M. Baruch College	n79135511
2700	Salvation Army	NULL	NULL	NULL	NULL	NULL	237	241	Salvation Army	n79046615
2711	Teachers Guild Associates	NULL	NULL	NULL	NULL	NULL	237	241	Teachers Guild Associates	n91057951
2744	Barnard College	NULL	NULL	NULL	NULL	NULL	237	NULL	Barnard College	n79065105
2758	St. John's University (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	242	St. John's University (New York, N.Y.)	n79065947
2763	Institute for New Communications	NULL	NULL	NULL	NULL	NULL	237	240	Institute for New Communications	n78065411
2771	Lorne Bair Rare Books	NULL	NULL	NULL	NULL	NULL	237	242	Lorne Bair Rare Books	no2011056473
2773	Long Island Rail Road	NULL	NULL	NULL	NULL	NULL	237	242	Long Island Rail Road	n82052559
2774	New York Irish History Roundtable	NULL	NULL	NULL	NULL	NULL	237	242	New York Irish History Roundtable	nr94041565
2779	Swarthmore College	NULL	NULL	NULL	NULL	NULL	237	241	Swarthmore College	n50061027
2786	Soh Daiko (Musical group)	NULL	NULL	NULL	NULL	NULL	237	242	Soh Daiko (Musical group)	n92048241
2812	New School (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	242	New School (New York, N.Y.)	nr2006013674
2815	Whole Foods Market	NULL	NULL	NULL	NULL	NULL	237	242	Whole Foods Market	n2001012744
2831	ORIT (Organization)	NULL	NULL	NULL	NULL	NULL	237	242	ORIT (Organization)	n82017240
2834	New-York Historical Society	NULL	NULL	NULL	NULL	NULL	237	NULL	New-York Historical Society	n79017947
2839	Hunter College	NULL	NULL	NULL	NULL	NULL	237	NULL	Hunter College	n80060429
2840	Women Strike for Peace	NULL	NULL	NULL	NULL	NULL	237	242	Women Strike for Peace	no89002625
2841	Stony Brook University	NULL	NULL	NULL	NULL	NULL	237	NULL	Stony Brook University	n2007001644
2842	Madres de Plaza de Mayo (Association)	NULL	NULL	NULL	NULL	NULL	237	242	Madres de Plaza de Mayo (Association)	n85080805
2847	Ballet Nacional de Cuba	NULL	NULL	NULL	NULL	NULL	237	242	Ballet Nacional de Cuba	n80090329
2850	Free Speech Movement (Berkeley, Calif.)	NULL	NULL	NULL	NULL	NULL	237	242	Free Speech Movement (Berkeley, Calif.)	nr93051865
2851	Consumers Cooperative of Berkeley	NULL	NULL	NULL	NULL	NULL	237	242	Consumers Cooperative of Berkeley	n80135838
2852	Artists League of America	NULL	NULL	NULL	NULL	NULL	237	NULL	Artists League of America	no2004071496
2856	United States	Department of Justice	NULL	NULL	NULL	NULL	237	241	United States. Department of Justice	n79038419
2857	Revolutionary Youth Movement II (SDS)	NULL	NULL	NULL	NULL	NULL	237	241	Revolutionary Youth Movement II (SDS)	nr95005336
2859	Radical Education Project (Ann Arbor, Mich.)	NULL	NULL	NULL	NULL	NULL	237	241	Radical Education Project (Ann Arbor, Mich.)	no98091881
2860	Long Kesh (Prison)	NULL	NULL	NULL	NULL	NULL	237	241	Long Kesh (Prison)	n78060502
2862	Debevoise & Plimpton	NULL	NULL	NULL	NULL	NULL	237	242	Debevoise & Plimpton	n82123298
2867	New York Association for Gender Rights Advocacy	NULL	NULL	NULL	NULL	NULL	237	NULL	New York Association for Gender Rights Advocacy	no2013054859
2868	Nike (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Nike (Firm)	n91058459
2875	Physicians Forum	NULL	NULL	NULL	NULL	NULL	237	241	Physicians Forum	nr2006006038
2880	Hebrew Immigrant Aid Society (1880-1909)	NULL	NULL	NULL	NULL	NULL	237	NULL	Hebrew Immigrant Aid Society (1880-1909)	n2003088907
2881	International Ladies' Garment Workers' Union	Local 1 (New York, N.Y.)	NULL	NULL	NULL	NULL	237	NULL	International Ladies' Garment Workers' Union. Local 1 (New York, N.Y.)	nr99018055
2882	International Ladies' Garment Workers' Union	Local 22 (New York, N.Y.)	NULL	NULL	NULL	NULL	237	NULL	International Ladies' Garment Workers' Union. Local 22 (New York, N.Y.)	nr99012680
2884	International Ladies' Garment Workers' Union	Local 23-25 (New York, N.Y.)	NULL	NULL	NULL	NULL	237	NULL	International Ladies' Garment Workers' Union. Local 23-25 (New York, N.Y.)	n85808083
2885	International Ladies' Garment Workers' Union	Local 89 (New York, N.Y.)	NULL	NULL	NULL	NULL	237	NULL	International Ladies' Garment Workers' Union. Local 89 (New York, N.Y.)	n85162326
2886	Local 1199 Drug, Hospital, and Health Care Employees Union (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Local 1199 Drug, Hospital, and Health Care Employees Union (New York, N.Y.)	nr91038616
2887	National Biscuit Company	NULL	NULL	NULL	NULL	NULL	237	NULL	National Biscuit Company	n50065510
2888	National Council of Jewish Women	NULL	NULL	NULL	NULL	NULL	237	NULL	National Council of Jewish Women	n80007918
2889	National Council of Jewish Women	New York Section	NULL	NULL	NULL	NULL	237	NULL	National Council of Jewish Women. New York Section	nr95016269
2890	Stanley M. Isaacs Neighborhood Center	NULL	NULL	NULL	NULL	NULL	237	NULL	Stanley M. Isaacs Neighborhood Center	no97037122
2894	Workmen's Circle (U.S.)	Home for the Aged of New York State (Bronx, New York, N.Y.)	NULL	NULL	NULL	NULL	237	NULL	Workmen's Circle (U.S.). Home for the Aged of New York State (Bronx, New York, N.Y.)	n99011577
2895	British Film Institute	NULL	NULL	NULL	NULL	NULL	237	241	British Film Institute	n80075864
2898	Agricultural and Technical College of North Carolina	NULL	NULL	NULL	NULL	NULL	237	NULL	Agricultural and Technical College of North Carolina	n79015701
2899	Camp Croft (Spartanburg, S.C.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Camp Croft (Spartanburg, S.C.)	n2004014144
2904	New York (N.Y.)	Board of Transportation	NULL	NULL	NULL	NULL	237	NULL	New York (N.Y.). Board of Transportation	no2014126895
2905	Ozone Park (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Ozone Park (New York, N.Y.)	no95037085
2906	Mount Sinai Hospital (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Mount Sinai Hospital (New York, N.Y.)	n81068839
2909	Brooklyn Museum	NULL	NULL	NULL	NULL	NULL	237	NULL	Brooklyn Museum	n79063288
2910	United States	Army	Coast Artillery Corps	NULL	NULL	NULL	237	NULL	United States. Army. Coast Artillery Corps	n97012865
2911	New York (N.Y.)	Department of Sanitation	NULL	NULL	NULL	NULL	237	NULL	New York (N.Y.). Department of Sanitation	n50074735
2912	United Textile Workers of America	NULL	NULL	NULL	NULL	NULL	237	NULL	United Textile Workers of America	n90727898
2914	Cotton Club	NULL	NULL	NULL	NULL	NULL	237	NULL	Cotton Club	n83125283
2915	Police Athletic League (U.S.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Police Athletic League (U.S.)	no00096524
2916	Columbia University	School of Mines	NULL	NULL	NULL	NULL	237	NULL	Columbia University. School of Mines	n85244807
2918	Federation of Architects, Engineers, Chemists, and Technicians	NULL	NULL	NULL	NULL	NULL	237	NULL	Federation of Architects, Engineers, Chemists, and Technicians	no92010793
2922	Educational Alliance (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Educational Alliance (New York, N.Y.)	n99035852
2923	Naturist Society	NULL	NULL	NULL	NULL	NULL	237	241	Naturist Society	no90016654
2926	Composers & Choreographers Theatre	NULL	NULL	NULL	NULL	NULL	237	NULL	Composers & Choreographers Theatre	n80012176
2927	Judson Memorial Church (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Judson Memorial Church (New York, N.Y.)	n2007040399
2928	Beadle and Adams (1872-1898)	NULL	NULL	NULL	NULL	NULL	237	NULL	Beadle and Adams (1872-1898)	n81025942
2929	F.M. Lupton (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	F.M. Lupton (Firm)	nr2001006122
2931	George Munro's Sons	NULL	NULL	NULL	NULL	NULL	237	NULL	George Munro's Sons	nr91014965
2932	Harper & Brothers	NULL	NULL	NULL	NULL	NULL	237	NULL	Harper & Brothers	n50041511
2933	James Henderson (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	James Henderson (Firm)	no2007108030
2937	St. Mark's Church In-the-Bowery (New York, N.Y.)	Poetry Project	NULL	NULL	NULL	NULL	237	241	St. Mark's Church In-the-Bowery (New York, N.Y.). Poetry Project	n82146252
2938	Sire Records Company	NULL	NULL	NULL	NULL	NULL	237	NULL	Sire Records Company	nr96034330
2939	Warner Bros. Records	NULL	NULL	NULL	NULL	NULL	237	NULL	Warner Bros. Records	n82144159
2942	HarperCollins (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	HarperCollins (Firm)	n90719451
2944	Unbearables (Literary group)	NULL	NULL	NULL	NULL	NULL	237	NULL	Unbearables (Literary group)	nr97014211
2946	Les Dames d'Escoffier International	NULL	NULL	NULL	NULL	NULL	237	NULL	Les Dames d'Escoffier International	n2008021458
2950	Harlequin Enterprises	NULL	NULL	NULL	NULL	NULL	237	NULL	Harlequin Enterprises	n85146878
2954	Alvin Ailey American Dance Theater	NULL	NULL	NULL	NULL	NULL	237	NULL	Alvin Ailey American Dance Theater	n78005297
2955	Big Apple Circus	NULL	NULL	NULL	NULL	NULL	237	NULL	Big Apple Circus	n78038632
2956	Grand Union (Performance group)	NULL	NULL	NULL	NULL	NULL	237	NULL	Grand Union (Performance group)	n91037162
2957	Kipper Kids (Group of artists)	NULL	NULL	NULL	NULL	NULL	237	NULL	Kipper Kids (Group of artists)	nr98017336
2959	Rockettes (Dance company)	NULL	NULL	NULL	NULL	NULL	237	NULL	Rockettes (Dance company)	no00092839
2960	Squat Theatre (Theater group)	NULL	NULL	NULL	NULL	NULL	237	NULL	Squat Theatre (Theater group)	n96059720
2961	Gay Men's Health Crisis, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	Gay Men's Health Crisis, Inc.	n83311166
2964	Planned Parenthood Federation of America	NULL	NULL	NULL	NULL	NULL	237	NULL	Planned Parenthood Federation of America	n50075375
2965	Living Theatre (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Living Theatre (New York, N.Y.)	n50051175
2967	San Francisco Mime Troupe	NULL	NULL	NULL	NULL	NULL	237	NULL	San Francisco Mime Troupe	n80086571
2968	Teatro Campesino (Organization)	NULL	NULL	NULL	NULL	NULL	237	NULL	Teatro Campesino (Organization)	n83217216
2972	Angel Hair Books (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	Angel Hair Books (New York, N.Y.)	n88274051
2974	University of Southern California	NULL	NULL	NULL	NULL	NULL	237	NULL	University of Southern California	n79006531
2976	Walt Disney Productions	NULL	NULL	NULL	NULL	NULL	237	NULL	Walt Disney Productions	n79043101
2980	Morgan Stanley & Co.	NULL	NULL	NULL	NULL	NULL	237	NULL	Morgan Stanley & Co.	n81038611
2984	New York (N.Y.)	Office of the Mayor	NULL	NULL	NULL	NULL	237	NULL	New York (N.Y.). Office of the Mayor	n82011097
2986	Frank Leslie's Publishing House	NULL	NULL	NULL	NULL	NULL	237	NULL	Frank Leslie's Publishing House	nr99038681
2987	George Munro (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	George Munro (Firm)	nr91014964
2988	Street and Smith Publications	NULL	NULL	NULL	NULL	NULL	237	NULL	Street and Smith Publications	nr93009170
2997	A.I.R. Gallery (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	A.I.R. Gallery (New York, N.Y.)	n86856894
2998	ARC Gallery	NULL	NULL	NULL	NULL	NULL	237	NULL	ARC Gallery	nr99039426
2999	Guerrilla Girls (Group of artists)	NULL	NULL	NULL	NULL	NULL	237	NULL	Guerrilla Girls (Group of artists)	no94020236
3000	Soho 20 (Gallery)	NULL	NULL	NULL	NULL	NULL	237	NULL	Soho 20 (Gallery)	no95011062
3001	Whitney Museum of American Art	NULL	NULL	NULL	NULL	NULL	237	NULL	Whitney Museum of American Art	n79032811
3003	University of Wisconsin	NULL	NULL	NULL	NULL	NULL	237	NULL	University of Wisconsin	n80126278
3004	United States	Bureau of Education	NULL	NULL	NULL	NULL	237	NULL	United States. Bureau of Education	n85051351
3006	Warner-Lambert Company	NULL	NULL	NULL	NULL	NULL	237	NULL	Warner-Lambert Company	n86108660
3009	American Cancer Society	NULL	NULL	NULL	NULL	NULL	237	NULL	American Cancer Society	n79039851
3012	Collaborative Projects, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	Collaborative Projects, Inc.	nr97009414
3016	ABC No Rio (New York, N.Y.)	NULL	NULL	NULL	NULL	NULL	237	NULL	ABC No Rio (New York, N.Y.)	n85146418
3017	P.S. 1 Contemporary Art Center	NULL	NULL	NULL	NULL	NULL	237	NULL	P.S. 1 Contemporary Art Center	nr97039269
3019	Marymount Manhattan College	NULL	NULL	NULL	NULL	NULL	237	NULL	Marymount Manhattan College	n86076428
3022	Creative Time, Inc.	NULL	NULL	NULL	NULL	NULL	237	NULL	Creative Time, Inc.	n86807656
3023	Dance Theater Workshop	NULL	NULL	NULL	NULL	NULL	237	NULL	Dance Theater Workshop	n84165397
3024	Fura dels Baus (Theater company)	NULL	NULL	NULL	NULL	NULL	237	NULL	Fura dels Baus (Theater company)	n94078428
3025	Lower Manhattan Cultural Council	NULL	NULL	NULL	NULL	NULL	237	NULL	Lower Manhattan Cultural Council	n82167451
3026	National Endowment for the Arts	NULL	NULL	NULL	NULL	NULL	237	NULL	National Endowment for the Arts	n79006752
3028	New York State Council on the Arts	NULL	NULL	NULL	NULL	NULL	237	NULL	New York State Council on the Arts	n80017932
3029	American Museum of the Moving Image	NULL	NULL	NULL	NULL	NULL	237	NULL	American Museum of the Moving Image	n88005336
3032	University of Iowa	NULL	NULL	NULL	NULL	NULL	237	NULL	University of Iowa	n79046198
3033	Everson Museum of Art	NULL	NULL	NULL	NULL	NULL	237	NULL	Everson Museum of Art	n79110303
3040	University of Missouri	NULL	NULL	NULL	NULL	NULL	237	NULL	University of Missouri	n79127124
3044	Ghost Dance (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Ghost Dance (Firm)	n83154828
3049	Minneapolis Society of Fine Arts	NULL	NULL	NULL	NULL	NULL	237	NULL	Minneapolis Society of Fine Arts	n50069824
3050	Minneapolis Institute of Arts	NULL	NULL	NULL	NULL	NULL	237	NULL	Minneapolis Institute of Arts	n80024146
3051	University of Minnesota	NULL	NULL	NULL	NULL	NULL	237	NULL	University of Minnesota	n79043154
3053	Global Village (Firm)	NULL	NULL	NULL	NULL	NULL	237	NULL	Global Village (Firm)	n89635661
